Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
Actividades secundarias,NA,NA,NA,NA,NA,NA,NA,4.294,7.112,7.141,3.762,5.691,6.179,5.555,-5.698,-14.181,-12.886,-10.677,-9.958,-10.953,-10.883,4.986,13.459,14.037,15.097,9.042,10.703,11.821,5.257,9.804,9.665,6.871,7.522,8.256,7.893,10.798,5.696,5.115,2.664,8.203,7.132,5.973,2.007,1.352,1.68,1.109,1.681,1.681,1.537,4.156,5.245,5.82,2.355,4.696,5.078,4.397,-0.851,-3.195,-3.022,-1.634,-2.018,-2.362,-2.183,-5.161,0.394,-1.821,0.691,-2.428,-2.222,-1.503,3.312,1.155,0.968,1.662,2.22,1.793,1.76,3.97,4.511,3.257,3.693,4.241,3.907,3.853,0.392,3.28,1.325,3.585,1.842,1.668,2.15,5.407,3.44,5.446,2.304,4.406,4.755,4.13,1.461,0.9,0.203,1.161,1.178,0.848,0.927,-0.327,0.621,-1.4,-3.073,0.15,-0.37,-1.049,-8.891,-10.649,-6.889,-3.362,-9.779,-8.819,-7.476,4.468,6.659,4.237,2.865,5.565,5.114,4.536,1.554,1.948,2.841,5.005,1.753,2.119,2.849,4.565,3.389,3.224,0.341,3.969,3.716,2.845,-0.822,0.208,-0.889,0.602,-0.303,-0.501,-0.223,2.66,2.526,2.426,2.681,2.592,2.536,2.573,1.38,0.192,2.78,0.078,0.779,1.45,1.101,1.054,1.372,-1.279,0.17,1.214,0.366,0.317,1.09,-0.83,-0.58,-0.656,0.122,-0.113,-0.249,-0.498,2.228,1.368,-1.338,0.863,1.031,0.438,-0.272,-3.265,-1.61,-2.195,-1.787,-1.728,-1.843,-1.791,-24.526,-8.453,-3.301,-13.121,-11.56,-9.536,-3.434,26.936,4.811,1.721,9.715,8.017,6.368,3.145,3.318,,,3.231,,
Actividades secundarias|21---Minería,NA,NA,NA,NA,NA,NA,NA,3.268,1.013,0.667,-1.97,2.125,1.632,0.703,-0.905,-0.552,1.884,-7.623,-0.728,0.146,-1.805,8.865,9.04,6.588,19.095,8.953,8.148,10.735,4.447,5.468,8.347,6.545,4.96,6.097,6.211,6.484,4.384,-0.899,-1.872,5.424,3.257,1.949,-2.25,-6.723,-4.102,-3.997,-4.486,-4.36,-4.271,0.323,6.308,6.243,3.568,3.245,4.234,4.07,3.685,-0.206,2.972,5.371,1.729,2.147,2.937,-0.552,2.604,-0.741,1.014,1.004,0.412,0.563,4.229,3.988,5.668,5.536,4.108,4.631,4.859,3.274,3.4,0.24,-0.404,3.337,2.289,1.607,-1.459,2.032,-0.557,0.869,0.289,0.008,0.222,1.81,-2.56,-0.596,-4.319,-0.416,-0.475,-1.436,-2.874,-1.47,-3.299,-2.383,-2.175,-2.545,-2.505,-4.247,-7.518,-5.282,-3.584,-5.889,-5.691,-5.179,-5.576,-4.398,-5.091,-5.103,-4.995,-5.026,-5.045,-0.173,1.97,1.788,0.641,0.891,1.185,1.051,-0.557,-0.613,-0.163,2.985,-0.585,-0.446,0.398,1.855,0.608,1.495,0.526,1.229,1.317,1.118,-0.327,-1.22,-0.891,0.001,-0.772,-0.812,-0.608,0.065,-0.787,-1.613,-5.21,-0.358,-0.774,-1.893,-3.824,-6.129,-4.164,-3.577,-4.963,-4.701,-4.427,-2.686,-2.975,-5.182,-6.556,-2.827,-3.605,-4.331,-8.721,-6.346,-9.809,-8.287,-7.564,-8.293,-8.292,-6.494,-6.183,-2.934,-6.183,-6.341,-5.252,-5.476,-7.06,-7.633,-3.257,0.044,-7.343,-6.006,-4.563,5.778,-3.334,-2.229,-1.267,1.286,0.102,-0.24,-2.704,6.339,2.216,1.134,1.55,1.769,1.612,2.287,0.15,,,1.234,,
Actividades secundarias|21---Minería|211---Extracción de petróleo y gas,NA,NA,NA,NA,NA,NA,NA,3.533,0.395,0.198,-2.023,1.937,1.348,0.479,-1.712,-0.421,2.18,-8.801,-1.065,0.021,-2.196,9.89,9.929,6.852,20.561,9.91,8.864,11.605,3.544,3.417,7.403,6.594,3.48,4.797,5.252,5.517,4.733,-0.987,-1.672,5.122,3.02,1.818,-1.437,-6.979,-4.55,-6.344,-4.22,-4.329,-4.827,-2.026,4.933,5.481,4.392,1.367,2.724,3.13,2.932,-0.159,3.005,5.15,1.372,1.925,2.72,0.42,2.016,-1.208,0.888,1.213,0.385,0.512,3.966,4.734,6.877,6.241,4.351,5.202,5.465,2.975,3.04,-0.326,-1.41,3.008,1.867,1.03,-2.547,0.657,-2.201,-0.584,-0.935,-1.359,-1.166,1.392,-2.233,-0.394,-5.068,-0.461,-0.439,-1.598,-4.397,-3.811,-5.176,-4.381,-4.103,-4.459,-4.44,-6.052,-9.975,-7.767,-4.969,-8.027,-7.942,-7.223,-7.307,-5.818,-5.534,-4.773,-6.573,-6.23,-5.869,-1.816,-0.361,0.39,-0.682,-1.093,-0.6,-0.62,-1.016,-0.753,-2.137,-1.059,-0.884,-1.305,-1.244,-0.685,-1.056,0.32,0.198,-0.871,-0.474,-0.305,-0.974,-1.217,-1.391,-0.954,-1.096,-1.195,-1.134,-1.42,-1.098,-3.379,-5.467,-1.259,-1.97,-2.853,-6.629,-9.316,-4.989,-3.277,-7.974,-6.988,-6.075,-2.47,-2.283,-6.326,-9.731,-2.378,-3.711,-5.235,-10.929,-8.186,-12.45,-9.894,-9.574,-10.519,-10.368,-7.381,-8.06,-3.454,-8.036,-7.722,-6.351,-6.759,-10.73,-9.721,-6.671,-1.317,-10.226,-9.048,-7.2,5.103,-0.147,-2.494,-2.164,2.466,0.78,0.032,-2.692,1.621,0.38,-0.265,-0.581,-0.265,-0.265,-0.762,-2.54,,,-1.652,,
"Actividades secundarias|21---Minería|212---Minería de minerales metálicos y no metálicos, excepto petróleo y gas",NA,NA,NA,NA,NA,NA,NA,1.414,7.658,7.036,1.496,4.512,5.369,4.346,1.414,-3.971,-1.766,3.239,-1.338,-1.486,-0.272,6.978,3.308,2.551,0.411,5.152,4.258,3.235,-2.487,12.131,7.909,2.151,4.657,5.757,4.824,6.375,1.78,3.549,-1.079,3.969,3.824,2.588,-2.722,-5.214,-5.667,9.242,-3.999,-4.573,-1.216,9.717,7.394,7.803,-1.865,8.542,8.29,5.561,3.583,2.676,6.191,4.276,3.129,4.166,4.193,-4.617,1.288,-4.96,-3.761,-1.673,-2.808,-3.046,-3.578,-2.329,-2.667,1.963,-2.937,-2.846,-1.652,8.846,3.104,1.254,4.074,5.878,4.314,4.252,10.616,16.071,14.994,11.354,13.361,13.897,13.244,4.891,-7.286,-4.059,1.42,-1.384,-2.271,-1.338,8.525,12.817,8.036,-1.514,10.604,9.769,6.839,-6.754,-5.495,-1.798,-0.762,-6.132,-4.744,-3.791,-9.119,-4.332,-6.078,-1.973,-6.737,-6.52,-5.397,10.321,12.229,16.84,17.56,11.295,13.134,14.267,10.204,15.114,11.502,11.035,12.731,12.31,11.974,17.652,9.372,6.456,2.646,13.301,10.973,8.8,0.312,1.079,0.84,7.408,0.701,0.746,2.387,0.683,1.591,3.983,-0.7,1.145,2.072,1.356,4.468,3.312,7.223,3.564,3.877,4.99,4.629,2.551,4.856,3.098,4.202,3.723,3.511,3.684,1.877,0.13,-1.297,-0.807,0.978,0.208,-0.047,0.748,-0.882,-3.096,-2.295,-0.083,-1.088,-1.389,-5.525,-6.072,-1.706,-0.949,-5.802,-4.464,-3.594,4.118,-18.412,4.009,7.954,-7.244,-3.463,-0.56,3.29,28.328,1.897,-0.83,14.397,9.872,6.917,0.505,0.102,,,0.304,,
Actividades secundarias|21---Minería|213---Servicios relacionados con la minería,NA,NA,NA,NA,NA,NA,NA,-0.202,0.705,-7.426,-17.111,0.22,-2.064,-5.776,24.766,10.15,6.759,-4.127,17.934,14.778,10.676,-20.125,-6.058,14.411,60.938,-13.984,-6.525,6.156,79.629,82.247,61.194,23.078,80.877,74.549,59.881,33.328,1.619,-12.971,-12.237,18.095,8.872,4.241,-19,-3.268,20.468,42.847,-12.497,-4.673,4.104,39.862,44.285,25.809,-2.802,41.883,37.062,26.959,17.844,-7.54,-6.696,15.342,6.048,2.54,5.024,-9.546,19.614,26.285,17.691,2.269,8.285,10.289,22.627,2.004,-3.044,-2.8,12.854,8.21,5.706,0.163,11.388,12.424,14.599,4.971,6.922,8.527,-2.48,2.664,4.022,10.062,-0.142,1.004,3.004,3.12,1.068,3.173,-2.052,2.161,2.448,1.386,0.889,13.834,10.889,34.033,6.873,8.02,13.948,26.745,26.185,31.327,10.679,26.469,27.893,23.278,17.985,10.972,1.976,-13.664,14.54,10.759,4.881,2.74,11.12,-4.071,-10.872,6.729,3.737,0.842,-8.991,-18.632,2.889,43.461,-13.769,-9.501,-0.226,2.666,2.299,5.398,0.132,2.494,3.34,2.532,4.2,-5.494,1.193,-3.618,-0.324,0.126,-0.794,11.184,-2.308,6.307,-11.492,5.213,5.542,1.472,5.028,7.449,-17.782,-22.701,6.023,-1.176,-5.662,-11.189,-24.46,-12.884,4.989,-16.715,-15.751,-12.21,-9.848,-3.311,-3.009,-11.412,-7.379,-6.242,-7.298,-13.185,-1.094,3.186,3.185,-8.418,-5.295,-3.64,16.967,8.741,27.016,17.681,13.464,17.438,17.489,12.357,7.309,-13.749,-17.511,10.297,2.671,-1.553,-12.008,1.62,18.511,22.75,-6.597,0.093,4.066,23.343,20.977,,,22.321,,
"Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final",NA,NA,NA,NA,NA,NA,NA,2.52,4.551,5.797,6.526,3.557,4.334,4.885,4.31,2.375,1.518,1.804,3.312,2.681,2.457,3.813,4.324,5.896,5.855,4.074,4.708,4.999,6.866,6.188,5.091,2.829,6.519,6.017,5.202,-0.214,-0.409,0.609,1.983,-0.314,0.008,0.501,10.782,14.905,14.614,14.278,12.886,13.492,13.691,3.716,1.727,0.502,1.145,2.683,1.911,1.716,3.965,4.977,5.823,5.917,4.486,4.953,5.197,-0.127,1.098,-0.091,-2.172,0.506,0.296,-0.334,5.046,3.1,3.511,3.466,4.034,3.851,3.754,11.393,10.578,11.81,11.798,10.973,11.265,11.398,7.57,9.678,8.707,7.619,8.653,8.672,8.408,9.047,10.41,13.168,13.952,9.754,10.954,11.7,8.682,5.785,4.917,4.995,7.171,6.363,6.016,3.522,2.729,-0.099,-3.03,3.114,1.978,0.719,-2.283,-0.442,3.422,4.811,-1.339,0.31,1.4,3.898,4.574,4.937,4.497,4.248,4.494,4.495,7.765,7.407,4.55,4.916,7.579,6.493,6.098,1.81,2.009,2.049,1.957,1.913,1.961,1.96,-0.058,0.287,0.913,1.03,0.121,0.4,0.556,8.235,8.233,8.028,8.073,8.234,8.161,8.139,1.698,0.112,2.124,2.763,0.874,1.316,1.675,-0.656,2.312,0.069,-1.263,0.874,0.587,0.123,1.224,-0.55,-1.338,-0.794,0.297,-0.283,-0.41,6.204,7.483,9.947,6.289,6.867,7.948,7.539,-2.455,-1.674,-0.523,2.139,-2.048,-1.503,-0.615,-1.405,-9.914,-5.082,-6.511,-5.86,-5.579,-5.813,-4.232,5.243,-1.885,-1.018,0.515,-0.356,-0.521,2.244,3.744,,,3.031,,
"Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final|221---Generación, transmisión y distribución de energía eléctrica",NA,NA,NA,NA,NA,NA,NA,0.548,2.687,4.536,6.441,1.649,2.665,3.607,4.722,2.437,1.715,0.847,3.533,2.882,2.36,2.502,2.696,4.066,4.448,2.602,3.121,3.456,5.87,5.476,4.742,2.64,5.667,5.336,4.649,-0.585,-0.142,1.792,3.716,-0.357,0.407,1.234,16.233,21.554,20.585,21.045,18.975,19.555,19.937,6.31,3.333,0.664,-0.885,4.743,3.26,2.189,0.27,0.198,1.526,3.167,0.233,0.691,1.312,-1.362,2.619,1.509,-2.915,0.705,0.992,-0.005,4.849,0.755,0.776,1.961,2.683,1.998,1.989,15.844,15.822,17.95,17.893,15.833,16.584,16.909,10.239,12.282,10.343,9.157,11.299,10.956,10.506,11.24,13.16,16.638,17.594,12.245,13.814,14.747,9.439,5.639,5.509,7.277,7.433,6.729,6.867,6.55,6.698,2.287,-2.714,6.627,5.057,3.084,-2.402,-1.633,2.441,4.3,-2.002,-0.437,0.698,3.679,5.24,6.616,6.646,4.493,5.262,5.606,11.096,10.208,6.138,6.477,10.63,8.981,8.353,2.104,2.156,2.082,2.14,2.131,2.114,2.12,-0.186,0.429,1.113,1.028,0.136,0.485,0.619,10.201,9.877,9.507,9.952,10.031,9.843,9.87,1.906,-0.115,2.356,3.019,0.847,1.388,1.792,-1.453,2.205,-0.729,-2.586,0.446,0.021,-0.633,0.783,-1.366,-1.873,-1.059,-0.352,-0.899,-0.938,7.267,8.967,12.08,7.948,8.156,9.552,9.158,-2.393,-1.181,0.177,3.196,-1.755,-1.052,-0.021,-1.575,-11.506,-6.034,-8.278,-6.837,-6.541,-6.976,-5.441,5.136,-2.891,-1.699,-0.118,-1.145,-1.282,2.294,4.424,,,3.422,,
"Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final|222---Suministro de agua y suministro de gas por ductos al consumidor final",NA,NA,NA,NA,NA,NA,NA,6.5,8.503,8.601,6.701,7.506,7.874,7.575,3.526,2.251,1.097,3.77,2.879,2.277,2.655,6.34,7.599,9.839,8.663,6.975,7.931,8.119,8.716,7.554,5.803,3.191,8.127,7.337,6.271,0.457,-0.912,-1.78,-1.326,-0.233,-0.752,-0.895,1.025,2.296,2.111,0.706,1.661,1.81,1.536,-1.626,-1.892,0.102,6.038,-1.76,-1.141,0.629,12.189,16.32,16.511,12.114,14.268,15.023,14.268,2.331,-2.012,-3.557,-0.632,0.106,-1.144,-1.013,5.424,8.12,9.751,6.514,6.776,7.766,7.446,2.905,0.114,-1.051,-0.021,1.487,0.627,0.463,1.842,3.668,4.624,4.102,2.757,3.379,3.561,3.954,3.536,4.032,5.219,3.743,3.84,4.19,6.8,6.183,3.168,-1.121,6.489,5.367,3.705,-4.191,-8.061,-7.303,-3.949,-6.137,-6.523,-5.894,-1.944,3.316,6.689,6.317,0.647,2.629,3.549,4.517,2.576,-0.434,-1.71,3.535,2.181,1.185,-1.553,-1.226,-0.89,0.023,-1.389,-1.223,-0.913,0.88,1.503,1.926,1.346,1.193,1.437,1.414,0.348,-0.206,0.175,1.038,0.069,0.105,0.339,1.986,2.505,2.541,1.755,2.247,2.346,2.196,0.983,0.957,1.206,1.83,0.97,1.049,1.246,2.107,2.708,3.263,3.601,2.409,2.697,2.925,2.701,2.453,0.726,0.124,2.576,1.95,1.485,2.719,2.231,1.947,0.625,2.473,2.297,1.877,-2.669,-3.533,-3.409,-1.734,-3.103,-3.205,-2.84,-0.82,-3.762,-1.013,0.288,-2.293,-1.867,-1.326,-0.105,5.624,2.198,1.379,2.719,2.544,2.247,2.084,1.341,,,1.707,,
Actividades secundarias|23---Construcción,NA,NA,NA,NA,NA,NA,NA,14.995,20.169,17.093,7.336,17.477,17.344,14.692,-28.028,-38.377,-36.524,-26.184,-33.106,-34.289,-32.279,4.796,23.705,33.09,21.192,13.342,19.944,20.281,7.024,11.799,7.373,1.249,9.38,8.635,6.624,10.932,4.433,7.644,5.247,7.655,7.651,7.029,8.579,5.217,1.059,2.707,6.935,4.781,4.253,1.32,2.819,1.502,-3.517,2.041,1.851,0.506,-9.414,-11.152,-5.062,-5.235,-10.256,-8.426,-7.659,-6.509,1.902,-4.098,0.591,-2.471,-3.065,-2.163,9.617,4.269,-0.68,0.624,6.935,4.183,3.28,6.732,8.619,4.535,8.002,7.655,6.58,6.932,1.773,3.742,2.503,6.345,2.745,2.663,3.583,5.554,7.303,11.843,9.627,6.426,8.254,8.606,5.19,2.251,2.468,8.536,3.713,3.279,4.639,5.089,10.33,2.638,-2.439,7.685,5.939,3.69,-6.065,-7.395,-4.939,-5.867,-6.74,-6.136,-6.068,2.011,-0.915,-2.438,1.441,0.537,-0.473,0.011,-3.726,3.638,6.505,9.443,-0.069,2.118,3.998,5.307,2.395,4.271,-1.758,3.807,3.968,2.421,-0.27,-0.473,-5.127,-0.277,-0.373,-2.028,-1.574,0.963,3.143,2.414,3.916,2.07,2.186,2.64,0.968,0.869,8.127,-1.523,0.917,3.352,2.056,4.495,2.91,-3.627,3.176,3.683,1.1,1.633,1.187,-2.913,0.593,-0.231,-0.899,-0.397,-0.354,2.55,4.66,-0.588,-5.497,3.602,2.177,0.177,0.635,-7.046,-6.917,-6.147,-3.233,-4.452,-4.869,-8.8,-32.385,-17.366,-11.169,-20.209,-19.292,-17.321,-8.569,29.493,9.794,1.883,7.033,7.944,6.364,-0.004,1.079,,,0.533,,
Actividades secundarias|23---Construcción|236---Edificación,NA,NA,NA,NA,NA,NA,NA,10.716,13.138,10.113,0.516,11.866,11.265,8.531,-30.762,-39.495,-35.78,-22.121,-34.955,-35.235,-32.145,11.272,34.41,41.332,27.81,21.606,28.238,28.123,10.393,13.351,7.879,1.733,11.853,10.381,8.048,13.721,7.959,12.447,9.851,10.839,11.421,11.022,9.483,4.756,-0.648,0.574,7.18,4.319,3.378,-0.991,0.039,-1.259,-6.084,-0.5,-0.764,-2.065,-10.532,-11.321,-6.518,-7.637,-10.91,-9.389,-8.978,-10.828,-4.864,-9.394,-4.736,-7.985,-8.489,-7.596,6.855,4.53,0.969,0.818,5.709,4.032,3.244,9.565,10.676,1.7,6.29,10.106,7.22,6.997,-1.139,1.254,2.329,7.472,0.033,0.781,2.373,4.491,8.313,16.537,14.259,6.386,9.743,10.871,5.783,0.826,0.816,6.44,3.281,2.415,3.451,3.649,9.902,0.661,-5.14,6.73,4.632,2.044,-13.171,-14.718,-8.529,-7.722,-13.956,-12.151,-11.061,6.393,-0.118,-6.298,-3.131,3.119,-0.142,-0.906,-6.843,3.93,7.976,12.174,-1.595,1.515,4.176,7.574,2.657,4.142,-2.703,5.044,4.732,2.733,-0.824,-1.496,-7.126,-2.556,-1.162,-3.212,-3.045,-0.216,4.641,3.116,5.708,2.218,2.514,3.331,-0.46,0.973,12.18,-1.229,0.275,4.224,2.797,6.13,5.057,-2.231,6.719,5.576,2.788,3.777,2.398,-2.471,2.497,1.525,-0.105,0.779,0.972,4.565,6.528,-0.606,-4.036,5.55,3.424,1.483,3.924,-6.047,-5.359,-4.293,-1.126,-2.531,-2.965,-7.241,-35.64,-17.228,-10.674,-20.909,-19.722,-17.527,-11.018,35.268,8.238,-1.882,7.109,7.484,5.023,-1.71,-1.95,,,-1.828,,
Actividades secundarias|23---Construcción|237---Construcción de obras de ingeniería civil,NA,NA,NA,NA,NA,NA,NA,46.986,67.525,58.145,31.577,57.124,57.495,48.975,-16.742,-37.578,-43.086,-40.093,-27.707,-33.319,-35.286,-22.243,-10.356,2.741,1.449,-16.842,-10.742,-7.466,-4.294,6.283,2.866,-8.364,0.887,1.597,-1.338,-11.054,-23.965,-23.618,-19.154,-17.717,-19.859,-19.666,-0.554,14.801,21.611,29.631,6.768,11.903,16.785,28.376,26.244,19.605,4.636,27.283,24.396,18.355,-8.348,-13.247,-2.4,9.215,-10.839,-7.788,-3.193,23.542,46.95,33.287,25.72,35.125,34.422,31.768,22.52,3.428,-5.155,-2.416,12.246,5.644,3.299,-4.176,-0.404,11.091,11.42,-2.306,2.257,4.775,15.592,14.075,7.147,7.235,14.825,11.984,10.596,9.767,5.734,-0.769,-1.911,7.741,4.729,2.847,2.24,6.218,11.756,22.932,4.201,6.735,11.113,22.59,28.28,22.041,11.413,25.449,24.252,20.413,16.37,12.223,3.353,-4.824,14.24,10.484,6.249,-10.112,-3.397,6.189,15.013,-6.723,-2.556,1.798,3.516,1.554,3.149,2.909,2.49,2.722,2.774,-1.152,-0.104,3.832,0.061,-0.609,0.959,0.708,1.891,4.745,0.516,4.842,3.377,2.338,3.035,-0.873,-3.087,-1.743,-1.918,-2.041,-1.935,-1.93,3.002,-0.679,1.827,-4.749,1.081,1.348,-0.381,-0.734,-5.497,-16.205,-13.232,-3.176,-7.855,-9.312,-9.361,-14.018,-9.487,-5.287,-11.691,-10.971,-9.497,-7.989,-1.633,-7.174,-16.721,-4.892,-5.65,-8.655,-9.779,-12.386,-9.532,-12.552,-11.093,-10.583,-11.07,-22.27,-23.389,-21.834,-19.206,-22.826,-22.498,-21.697,-6.665,-2.295,12.352,12.687,-4.511,1.11,4.017,4.462,3.685,,,4.07,,
Actividades secundarias|23---Construcción|238---Trabajos especializados para la construcción,NA,NA,NA,NA,NA,NA,NA,11.108,15.791,16.679,14.964,13.44,14.595,14.691,-24.735,-32.587,-31.315,-25.251,-28.726,-29.667,-28.52,5.085,11.191,24.104,9.504,8.021,13.726,12.579,-2.944,7.484,8.701,10.113,2.216,4.726,6.149,14.216,10.823,7.207,1.948,12.45,10.344,8.043,9.659,1.11,-1.629,-5.298,5.275,2.58,0.543,-2.522,2.573,4.716,5.67,-0.012,1.758,2.71,-1.776,-7.717,1.545,-6.209,-4.778,-2.342,-3.311,-5.252,2.478,-7.894,1.072,-1.467,-4.041,-2.799,11.617,3.842,-4.096,4.454,7.657,3.139,3.471,3.878,8.547,12.888,12.591,6.171,8.573,9.598,3.574,6.197,-2.584,-1.11,4.891,2.113,1.268,6.332,3.304,3.215,1.318,4.792,4.233,3.487,5.829,5.701,0.3,-0.464,5.765,3.846,2.766,-11.053,-13.135,-14.313,-10.491,-12.096,-12.848,-12.276,1.873,7.49,4.152,5.545,4.654,4.486,4.748,1.933,-0.272,4.557,1.579,0.812,2.057,1.938,2.278,6.362,5.117,8.635,4.332,4.599,5.603,4.815,5.993,6.004,0.055,5.419,5.619,4.196,-0.999,-4.683,-5.023,1.968,-2.898,-3.628,-2.254,11.863,7.463,7.576,7.325,9.636,8.939,8.525,5.273,3.25,-1.849,3.911,4.269,2.224,2.652,4.923,6.207,14.01,16.65,5.554,8.268,10.418,11.866,12.98,5.759,-1.618,12.416,10.167,6.974,6.652,3.41,8.277,3.111,5.042,6.092,5.349,-3.131,-5.703,-11.585,-7.781,-4.388,-6.771,-7.018,-2.518,-25.98,-12.873,-4.728,-13.833,-13.532,-11.402,1.644,40.823,14.879,9.789,17.876,16.928,15.071,3.757,11.765,,,7.721,,
Actividades secundarias|31-33---Industrias manufactureras,NA,NA,NA,NA,NA,NA,NA,-0.737,4.389,5.611,5.061,1.808,3.063,3.573,4.688,-9.13,-7.72,-4.279,-2.345,-4.163,-4.193,2.94,12.87,11.254,10.818,7.643,8.819,9.336,4.884,11.829,11.934,10.003,8.333,9.532,9.655,13.956,7.349,7.722,4.119,10.569,9.601,8.159,1.098,3.548,4.404,2.4,2.318,3.015,2.86,7.557,5.944,7.976,4.458,6.744,7.162,6.48,0.338,-1.919,-5.585,-4.049,-0.79,-2.428,-2.829,-7.305,-1.35,-1.499,0.741,-4.362,-3.416,-2.401,0.197,-1.685,-1.03,-0.137,-0.763,-0.853,-0.672,2.703,3.068,3.857,3.75,2.887,3.213,3.349,0.352,3.339,1.313,3.621,1.863,1.677,2.171,7.128,4.629,5.305,1.799,5.846,5.663,4.666,1.594,1.157,0.545,-0.855,1.372,1.094,0.605,-1.125,0.268,-1.524,-3.151,-0.42,-0.789,-1.373,-12.516,-16.061,-9.658,-1.894,-14.323,-12.775,-10.134,8.35,13.49,8.912,4.495,10.917,10.228,8.709,4.697,1.873,2.353,3.786,3.254,2.948,3.161,5.767,5.31,3.622,1.183,5.536,4.89,3.94,-1.371,1.16,1.025,1.273,-0.097,0.277,0.525,4.143,3.156,3.649,5.118,3.64,3.643,4.014,3.849,2.556,3.3,2.077,3.193,3.229,2.936,1.245,2.262,1.222,1.477,1.758,1.578,1.552,4.915,2.113,2.315,1.845,3.496,3.1,2.784,-0.347,3.507,2.78,1.438,1.579,1.978,1.844,1.716,-0.434,1.08,-1.553,0.621,0.775,0.196,-0.953,-28.709,-7.038,-0.329,-14.937,-12.281,-9.364,-1.498,36.48,4.537,2.091,14.538,10.975,8.591,4.682,5.048,,,4.866,,
